,loss,accuracy,val_loss,val_accuracy,lr
50,1.3060264587402344,0.5822222232818604,1.216078281402588,0.6244897842407227,6.24999984211172e-07
51,1.2852118015289307,0.569523811340332,1.2173163890838623,0.6040816307067871,6.24999984211172e-07
52,1.2585233449935913,0.5841270089149475,1.2896807193756104,0.5714285969734192,6.24999984211172e-07
53,1.2920622825622559,0.5746031999588013,1.1560026407241821,0.6204081773757935,6.24999984211172e-07
54,1.2885280847549438,0.5701587200164795,1.2204508781433105,0.5959183573722839,6.24999984211172e-07
55,1.244445562362671,0.5917460322380066,1.177585482597351,0.6285714507102966,6.24999984211172e-07
56,1.2482454776763916,0.5904762148857117,1.1190869808197021,0.640816330909729,6.24999984211172e-07
57,1.2938178777694702,0.5790476202964783,1.0788140296936035,0.6448979377746582,6.24999984211172e-07
58,1.3080936670303345,0.5561904907226562,1.2110527753829956,0.6163265109062195,6.24999984211172e-07
59,1.2864561080932617,0.5815873146057129,1.3777439594268799,0.5102040767669678,6.24999984211172e-07
60,1.2772506475448608,0.573968231678009,1.059283971786499,0.6612244844436646,3.12499992105586e-07
61,1.2053903341293335,0.6057142615318298,1.2049825191497803,0.6040816307067871,3.12499992105586e-07
62,1.2492603063583374,0.5993650555610657,1.1159723997116089,0.6653061509132385,3.12499992105586e-07
